1455.53, 0.01
1970.41, 0.02
2384.28, 0.03
2641.37, 0.04
2742.17, 0.05
2797.72, 0.06
2901.63, 0.07
2969.77, 0.08
3036.46, 0.09
3089.65, 0.10
3125.75, 0.11
3162.32, 0.12
3222.68, 0.13
3252.19, 0.14
3273.07, 0.15
3303.39, 0.16
3322.92, 0.17
3335.12, 0.18
3348.56, 0.19
3359.70, 0.20
3373.51, 0.21
3381.78, 0.22
3396.64, 0.23
3411.56, 0.24
3421.83, 0.25
3448.60, 0.26
3464.35, 0.27
3493.89, 0.28
3518.66, 0.29
3546.63, 0.30
3563.24, 0.31
3579.84, 0.32
3605.45, 0.33
3641.62, 0.34
3682.30, 0.35
3700.82, 0.36
3718.16, 0.37
3736.42, 0.38
3767.65, 0.39
3802.28, 0.40
3816.73, 0.41
3826.94, 0.42
3833.34, 0.43
3842.92, 0.44
3883.42, 0.45
3905.50, 0.46
3947.35, 0.47
3984.81, 0.48
4017.67, 0.49
4058.55, 0.50
4121.50, 0.51
4193.68, 0.52
4214.23, 0.53
4269.42, 0.54
4352.81, 0.55
4424.73, 0.56
4478.68, 0.57
4548.71, 0.58
4597.12, 0.59
4652.33, 0.60
4713.49, 0.61
4810.82, 0.62
4904.52, 0.63
5184.27, 0.64
5344.39, 0.65
5414.95, 0.66
5481.49, 0.67
5574.60, 0.68
5653.73, 0.69
5776.24, 0.70
6056.82, 0.71
6268.68, 0.72
6338.44, 0.73
6396.68, 0.74
6472.98, 0.75
6532.62, 0.76
6589.05, 0.77
6698.33, 0.78
6872.42, 0.79
7244.82, 0.80
7339.56, 0.81
7477.93, 0.82
7741.39, 0.83
7852.81, 0.84
8094.62, 0.85
8313.68, 0.86
8487.61, 0.87
8909.21, 0.88
9178.40, 0.89
9467.46, 0.90
9943.04, 0.91
10527.04, 0.92
11657.22, 0.93
12680.95, 0.94
15675.04, 0.95
22186.01, 0.96
27076.06, 0.97
41169.27, 0.98
57088.72, 0.99
89410.02, 1.00
