10406.62, 0.01
10406.62, 0.02
10406.62, 0.03
10406.62, 0.04
10406.62, 0.05
10406.62, 0.06
10406.62, 0.07
10406.62, 0.08
10406.62, 0.09
10406.62, 0.10
10406.62, 0.11
10406.62, 0.12
10406.62, 0.13
10406.62, 0.14
10893.38, 0.15
10893.38, 0.16
10893.38, 0.17
10893.38, 0.18
10893.38, 0.19
10893.38, 0.20
10893.38, 0.21
10893.38, 0.22
10893.38, 0.23
10893.38, 0.24
10893.38, 0.25
10893.38, 0.26
10893.38, 0.27
10893.38, 0.28
12835.11, 0.29
12835.11, 0.30
12835.11, 0.31
12835.11, 0.32
12835.11, 0.33
12835.11, 0.34
12835.11, 0.35
12835.11, 0.36
12835.11, 0.37
12835.11, 0.38
12835.11, 0.39
12835.11, 0.40
12835.11, 0.41
12835.11, 0.42
14046.12, 0.43
14046.12, 0.44
14046.12, 0.45
14046.12, 0.46
14046.12, 0.47
14046.12, 0.48
14046.12, 0.49
14046.12, 0.50
14046.12, 0.51
14046.12, 0.52
14046.12, 0.53
14046.12, 0.54
14046.12, 0.55
14046.12, 0.56
14046.12, 0.57
17377.15, 0.58
17377.15, 0.59
17377.15, 0.60
17377.15, 0.61
17377.15, 0.62
17377.15, 0.63
17377.15, 0.64
17377.15, 0.65
17377.15, 0.66
17377.15, 0.67
17377.15, 0.68
17377.15, 0.69
17377.15, 0.70
17377.15, 0.71
17600.94, 0.72
17600.94, 0.73
17600.94, 0.74
17600.94, 0.75
17600.94, 0.76
17600.94, 0.77
17600.94, 0.78
17600.94, 0.79
17600.94, 0.80
17600.94, 0.81
17600.94, 0.82
17600.94, 0.83
17600.94, 0.84
17600.94, 0.85
41492.63, 0.86
41492.63, 0.87
41492.63, 0.88
41492.63, 0.89
41492.63, 0.90
41492.63, 0.91
41492.63, 0.92
41492.63, 0.93
41492.63, 0.94
41492.63, 0.95
41492.63, 0.96
41492.63, 0.97
41492.63, 0.98
41492.63, 0.99
41492.63, 1.00
