1094.35, 0.01
1094.35, 0.02
1094.35, 0.03
1184.57, 0.04
1184.57, 0.05
1184.57, 0.06
1308.55, 0.07
1308.55, 0.08
1308.55, 0.09
1380.40, 0.10
1380.40, 0.11
1380.40, 0.12
2280.03, 0.13
2280.03, 0.14
2280.03, 0.15
2422.59, 0.16
2422.59, 0.17
2422.59, 0.18
3003.80, 0.19
3003.80, 0.20
3003.80, 0.21
3396.57, 0.22
3396.57, 0.23
3396.57, 0.24
3396.57, 0.25
4441.56, 0.26
4441.56, 0.27
4441.56, 0.28
4498.61, 0.29
4498.61, 0.30
4498.61, 0.31
4534.12, 0.32
4534.12, 0.33
4534.12, 0.34
5356.30, 0.35
5356.30, 0.36
5356.30, 0.37
5362.43, 0.38
5362.43, 0.39
5362.43, 0.40
5604.26, 0.41
5604.26, 0.42
5604.26, 0.43
6270.88, 0.44
6270.88, 0.45
6270.88, 0.46
6887.96, 0.47
6887.96, 0.48
6887.96, 0.49
6887.96, 0.50
7068.47, 0.51
7068.47, 0.52
7068.47, 0.53
7582.94, 0.54
7582.94, 0.55
7582.94, 0.56
7636.32, 0.57
7636.32, 0.58
7636.32, 0.59
7785.62, 0.60
7785.62, 0.61
7785.62, 0.62
8443.46, 0.63
8443.46, 0.64
8443.46, 0.65
9112.93, 0.66
9112.93, 0.67
9112.93, 0.68
9138.31, 0.69
9138.31, 0.70
9138.31, 0.71
9254.34, 0.72
9254.34, 0.73
9254.34, 0.74
9254.34, 0.75
9734.72, 0.76
9734.72, 0.77
9734.72, 0.78
10215.84, 0.79
10215.84, 0.80
10215.84, 0.81
10311.30, 0.82
10311.30, 0.83
10311.30, 0.84
10721.65, 0.85
10721.65, 0.86
10721.65, 0.87
11004.52, 0.88
11004.52, 0.89
11004.52, 0.90
11071.40, 0.91
11071.40, 0.92
11071.40, 0.93
11376.69, 0.94
11376.69, 0.95
11376.69, 0.96
17927.49, 0.97
17927.49, 0.98
17927.49, 0.99
17927.49, 1.00
