53917.68, 0.01
53917.68, 0.02
53917.68, 0.03
53917.68, 0.04
53917.68, 0.05
53917.68, 0.06
56728.59, 0.07
56728.59, 0.08
56728.59, 0.09
56728.59, 0.10
56728.59, 0.11
56728.59, 0.12
56728.59, 0.13
60359.89, 0.14
60359.89, 0.15
60359.89, 0.16
60359.89, 0.17
60359.89, 0.18
60359.89, 0.19
60359.89, 0.20
61859.54, 0.21
61859.54, 0.22
61859.54, 0.23
61859.54, 0.24
61859.54, 0.25
61859.54, 0.26
105748.44, 0.27
105748.44, 0.28
105748.44, 0.29
105748.44, 0.30
105748.44, 0.31
105748.44, 0.32
105748.44, 0.33
110196.93, 0.34
110196.93, 0.35
110196.93, 0.36
110196.93, 0.37
110196.93, 0.38
110196.93, 0.39
110196.93, 0.40
110404.44, 0.41
110404.44, 0.42
110404.44, 0.43
110404.44, 0.44
110404.44, 0.45
110404.44, 0.46
112542.71, 0.47
112542.71, 0.48
112542.71, 0.49
112542.71, 0.50
112542.71, 0.51
112542.71, 0.52
112542.71, 0.53
112559.44, 0.54
112559.44, 0.55
112559.44, 0.56
112559.44, 0.57
112559.44, 0.58
112559.44, 0.59
112559.44, 0.60
113479.02, 0.61
113479.02, 0.62
113479.02, 0.63
113479.02, 0.64
113479.02, 0.65
113479.02, 0.66
114279.20, 0.67
114279.20, 0.68
114279.20, 0.69
114279.20, 0.70
114279.20, 0.71
114279.20, 0.72
114279.20, 0.73
115927.51, 0.74
115927.51, 0.75
115927.51, 0.76
115927.51, 0.77
115927.51, 0.78
115927.51, 0.79
115927.51, 0.80
117116.91, 0.81
117116.91, 0.82
117116.91, 0.83
117116.91, 0.84
117116.91, 0.85
117116.91, 0.86
118843.09, 0.87
118843.09, 0.88
118843.09, 0.89
118843.09, 0.90
118843.09, 0.91
118843.09, 0.92
118843.09, 0.93
119059.87, 0.94
119059.87, 0.95
119059.87, 0.96
119059.87, 0.97
119059.87, 0.98
119059.87, 0.99
119059.87, 1.00
