879.99, 0.01
879.99, 0.02
879.99, 0.03
879.99, 0.04
879.99, 0.05
879.99, 0.06
879.99, 0.07
879.99, 0.08
879.99, 0.09
937.29, 0.10
937.29, 0.11
937.29, 0.12
937.29, 0.13
937.29, 0.14
937.29, 0.15
937.29, 0.16
937.29, 0.17
937.29, 0.18
939.88, 0.19
939.88, 0.20
939.88, 0.21
939.88, 0.22
939.88, 0.23
939.88, 0.24
939.88, 0.25
939.88, 0.26
939.88, 0.27
957.58, 0.28
957.58, 0.29
957.58, 0.30
957.58, 0.31
957.58, 0.32
957.58, 0.33
957.58, 0.34
957.58, 0.35
957.58, 0.36
965.82, 0.37
965.82, 0.38
965.82, 0.39
965.82, 0.40
965.82, 0.41
965.82, 0.42
965.82, 0.43
965.82, 0.44
965.82, 0.45
974.92, 0.46
974.92, 0.47
974.92, 0.48
974.92, 0.49
974.92, 0.50
974.92, 0.51
974.92, 0.52
974.92, 0.53
974.92, 0.54
988.63, 0.55
988.63, 0.56
988.63, 0.57
988.63, 0.58
988.63, 0.59
988.63, 0.60
988.63, 0.61
988.63, 0.62
988.63, 0.63
989.60, 0.64
989.60, 0.65
989.60, 0.66
989.60, 0.67
989.60, 0.68
989.60, 0.69
989.60, 0.70
989.60, 0.71
989.60, 0.72
1005.08, 0.73
1005.08, 0.74
1005.08, 0.75
1005.08, 0.76
1005.08, 0.77
1005.08, 0.78
1005.08, 0.79
1005.08, 0.80
1005.08, 0.81
1053.88, 0.82
1053.88, 0.83
1053.88, 0.84
1053.88, 0.85
1053.88, 0.86
1053.88, 0.87
1053.88, 0.88
1053.88, 0.89
1053.88, 0.90
3977.44, 0.91
3977.44, 0.92
3977.44, 0.93
3977.44, 0.94
3977.44, 0.95
3977.44, 0.96
3977.44, 0.97
3977.44, 0.98
3977.44, 0.99
3977.44, 1.00
