1449.62, 0.01
1839.39, 0.02
2147.50, 0.03
2289.10, 0.04
2482.22, 0.05
2747.67, 0.06
2796.06, 0.07
2868.37, 0.08
2907.47, 0.09
2962.40, 0.10
3004.05, 0.11
3033.09, 0.12
3069.69, 0.13
3111.21, 0.14
3138.05, 0.15
3166.55, 0.16
3188.22, 0.17
3205.43, 0.18
3222.77, 0.19
3256.76, 0.20
3292.69, 0.21
3314.67, 0.22
3336.11, 0.23
3355.70, 0.24
3390.86, 0.25
3434.58, 0.26
3501.11, 0.27
3561.57, 0.28
3600.83, 0.29
3642.23, 0.30
3668.34, 0.31
3692.98, 0.32
3703.44, 0.33
3718.54, 0.34
3737.03, 0.35
3750.47, 0.36
3772.52, 0.37
3795.42, 0.38
3811.97, 0.39
3817.55, 0.40
3828.57, 0.41
3834.26, 0.42
3839.26, 0.43
3844.76, 0.44
3851.31, 0.45
3870.02, 0.46
3901.70, 0.47
3912.83, 0.48
3951.88, 0.49
3978.11, 0.50
3989.30, 0.51
4009.44, 0.52
4035.52, 0.53
4057.47, 0.54
4085.41, 0.55
4112.88, 0.56
4126.14, 0.57
4161.02, 0.58
4205.08, 0.59
4239.97, 0.60
4259.81, 0.61
4289.21, 0.62
4305.72, 0.63
4329.64, 0.64
4353.16, 0.65
4485.47, 0.66
4711.07, 0.67
4855.03, 0.68
4974.32, 0.69
5026.55, 0.70
5089.18, 0.71
5133.87, 0.72
5178.68, 0.73
5236.75, 0.74
5274.31, 0.75
5330.20, 0.76
5442.83, 0.77
5605.23, 0.78
5674.12, 0.79
5747.17, 0.80
5901.00, 0.81
5997.79, 0.82
6133.95, 0.83
6316.89, 0.84
6472.61, 0.85
6850.94, 0.86
7098.42, 0.87
7252.48, 0.88
7454.18, 0.89
7821.68, 0.90
8082.33, 0.91
8703.85, 0.92
8957.36, 0.93
9920.72, 0.94
11037.29, 0.95
12298.72, 0.96
17040.47, 0.97
32877.33, 0.98
59162.94, 0.99
92446.01, 1.00
