220681.33, 0.01
283449.47, 0.02
801076.81, 0.03
837795.94, 0.04
974301.81, 0.05
1464548.00, 0.06
1475130.00, 0.07
1483110.88, 0.08
1490909.00, 0.09
1494799.63, 0.10
1497178.75, 0.11
1500853.38, 0.12
1502616.88, 0.13
1508258.00, 0.14
1515186.25, 0.15
1516849.63, 0.16
1520355.00, 0.17
1523576.63, 0.18
1525068.13, 0.19
1525620.13, 0.20
1527933.50, 0.21
1529773.88, 0.22
1531802.50, 0.23
1533411.13, 0.24
1536301.88, 0.25
1538395.38, 0.26
1539684.13, 0.27
1541000.25, 0.28
1544329.00, 0.29
1546570.75, 0.30
1547632.75, 0.31
1548763.75, 0.32
1550162.13, 0.33
1551508.75, 0.34
1552892.75, 0.35
1553562.88, 0.36
1555347.63, 0.37
1555960.50, 0.38
1557973.50, 0.39
1559731.63, 0.40
1560871.13, 0.41
1562676.00, 0.42
1565351.88, 0.43
1565766.00, 0.44
1567333.75, 0.45
1568234.00, 0.46
1568932.50, 0.47
1570581.88, 0.48
1572647.75, 0.49
1573791.38, 0.50
1574732.13, 0.51
1575455.13, 0.52
1576143.63, 0.53
1578115.13, 0.54
1579680.75, 0.55
1581254.75, 0.56
1582988.13, 0.57
1584603.25, 0.58
1585240.75, 0.59
1586079.25, 0.60
1587130.25, 0.61
1589769.50, 0.62
1591363.38, 0.63
1593062.63, 0.64
1595059.00, 0.65
1596903.50, 0.66
1598848.88, 0.67
1600188.75, 0.68
1601232.88, 0.69
1605181.63, 0.70
1606964.13, 0.71
1609767.13, 0.72
1610773.00, 0.73
1612908.25, 0.74
1615110.63, 0.75
1618862.13, 0.76
1620303.38, 0.77
1622672.63, 0.78
1626051.63, 0.79
1628697.00, 0.80
1630363.25, 0.81
1634049.00, 0.82
1636084.13, 0.83
1640672.63, 0.84
1641888.13, 0.85
1649629.13, 0.86
1653536.00, 0.87
1661062.25, 0.88
1662982.75, 0.89
1669275.63, 0.90
1674047.38, 0.91
1682289.75, 0.92
1683952.50, 0.93
1690045.13, 0.94
1692250.50, 0.95
1702078.63, 0.96
1704288.13, 0.97
1711529.25, 0.98
1714660.25, 0.99
1728273.88, 1.00
